monthly_income,employment_tenure,age,employment_type,acquisition_channel,marital_status,gender,converted
45899.32594057957,98.4,50,Self-employed,Referral,Widowed,F,0
12487.101874032696,24.8,38,Salaried,Digital,Single,M,0
14788.537471589992,22.400000000000002,25,Salaried,Digital,Single,F,0
6311.467214786154,9.600000000000001,29,Self-employed,Referral,Single,M,0
11154.668631083268,31.200000000000003,38,Salaried,Digital,Single,M,1
7169.628968637383,12.8,29,Salaried,Phone,Married,M,1
21333.39242506523,85.60000000000001,49,Salaried,Digital,Single,M,1
11276.911707135232,284.0,44,Salaried,Digital,Single,F,0
8847.17381199336,20.8,31,Salaried,Digital,Married,F,0
13841.93517350117,7.2,19,Retired,Digital,Single,M,0
8415.079315366207,2.4000000000000004,37,Retired,Digital,Single,M,0
20622.062926214072,40.0,58,Retired,Branch,Married,F,0
20320.29058486653,66.4,49,Self-employed,Referral,Married,M,1
14175.624039503708,112.0,48,Other,Branch,Divorced,F,0
11051.278674100902,2.4000000000000004,45,Self-employed,Digital,Single,M,0
7669.769798711616,148.0,57,Salaried,Referral,Single,F,0
23906.858631045285,20.8,39,Other,Digital,Widowed,M,1
19652.093470738502,2.4000000000000004,59,Self-employed,Digital,Single,F,1
22635.980664869057,4.800000000000001,38,Salaried,Branch,Married,F,1
14254.750193208092,57.6,32,Self-employed,Digital,Married,M,1
15032.241433450901,21.6,54,Salaried,Phone,Married,F,0
40696.85903552108,41.6,37,Salaried,Phone,Single,M,1
11948.43738816792,95.2,40,Self-employed,Branch,Divorced,M,1
14201.747396038132,26.400000000000002,39,Salaried,Digital,Married,F,0
26770.129000045683,42.400000000000006,44,Salaried,Referral,Single,F,1
20546.656039520145,96.0,37,Salaried,Branch,Single,F,1
5017.732319150802,208.8,22,Salaried,Digital,Married,M,0
6222.796405590306,65.60000000000001,44,Self-employed,Digital,Single,M,0
11524.240271474058,52.0,39,Salaried,Branch,Single,F,1
29580.969293760954,20.8,32,Self-employed,Digital,Married,F,1
25634.91458443151,140.0,26,Self-employed,Digital,Single,F,1
23398.348503051013,39.2,44,Retired,Branch,Married,M,1
24968.071894543893,23.200000000000003,24,Salaried,Branch,Married,M,1
9579.108927796791,25.6,28,Salaried,Digital,Single,F,0
24571.314433046682,0.8,16,Retired,Digital,Married,M,1
9856.99355267133,60.0,32,Retired,Digital,Married,M,0
30245.002000244047,60.0,47,Salaried,Digital,Married,F,1
12611.540987286187,17.6,36,Salaried,Digital,Single,M,0
20285.920490000735,16.0,23,Salaried,Referral,Single,M,1
5563.63896563282,71.2,55,Self-employed,Digital,Single,M,0
7626.416527264466,11.200000000000001,42,Salaried,Digital,Married,M,1
32962.08262103339,49.6,27,Salaried,Digital,Married,F,1
25945.488702618455,81.60000000000001,39,Retired,Digital,Married,M,1
8249.803341246721,20.8,32,Salaried,Digital,Single,M,0
37051.41194077483,2.4000000000000004,16,Salaried,Digital,Single,F,1
8903.823305133737,20.8,42,Other,Digital,Married,F,0
17338.476186498916,53.6,28,Salaried,Branch,Single,M,0
12844.183378736474,27.200000000000003,56,Salaried,Referral,Married,M,1
9844.395501757024,123.2,50,Salaried,Digital,Married,F,0
34526.10703625909,35.2,24,Self-employed,Branch,Single,M,1
47084.33351855952,168.0,18,Salaried,Digital,Single,M,1
19066.177559005635,52.0,31,Retired,Digital,Divorced,M,1
42800.54245749256,81.60000000000001,45,Other,Referral,Single,M,1
14472.096190257598,48.800000000000004,43,Salaried,Digital,Married,M,1
18282.35863105601,33.6,55,Other,Digital,Married,M,1
18538.413420797042,40.0,37,Self-employed,Digital,Single,F,1
8558.509861986613,83.2,18,Other,Referral,Single,M,1
23118.324283910606,39.2,31,Other,Digital,Married,F,0
26226.42029123853,123.2,20,Salaried,Digital,Divorced,F,1
15438.544095928872,16.8,48,Salaried,Branch,Married,F,1
6208.384553319577,25.6,42,Self-employed,Referral,Married,M,0
21361.168619645025,29.6,28,Retired,Branch,Single,M,1
6902.911769308875,51.2,34,Other,Digital,Married,M,0
10529.591447116145,72.0,52,Self-employed,Phone,Divorced,M,0
18537.657469992042,47.2,52,Salaried,Digital,Married,F,0
10795.765220648636,98.4,33,Self-employed,Referral,Married,M,1
19948.56911006671,163.20000000000002,30,Other,Digital,Married,F,1
14957.685884145714,1.6,47,Salaried,Digital,Single,F,1
6440.804921945606,0.0,28,Salaried,Digital,Married,M,1
18948.68172749872,13.600000000000001,25,Retired,Referral,Single,M,1
24358.947474897734,4.800000000000001,38,Self-employed,Digital,Married,M,0
31449.766930291324,79.2,34,Self-employed,Branch,Married,M,0
13749.611673275185,78.4,30,Salaried,Digital,Divorced,M,1
16511.567888100886,5.6000000000000005,56,Salaried,Digital,Divorced,M,0
6985.846859070101,34.4,34,Self-employed,Digital,Divorced,M,0
47500.0,118.4,33,Retired,Referral,Single,M,1
42264.87404453818,7.2,32,Self-employed,Digital,Married,F,1
16807.93365087843,49.6,37,Salaried,Phone,Single,F,1
15895.663927043332,65.60000000000001,32,Salaried,Digital,Divorced,F,1
2952.9885342548405,116.0,36,Salaried,Digital,Married,M,1
31884.148191191296,42.400000000000006,16,Salaried,Branch,Married,F,0
24014.747848816445,32.800000000000004,22,Salaried,Digital,Married,F,0
27900.33089878333,29.6,54,Salaried,Phone,Divorced,M,1
13434.184404490412,18.400000000000002,48,Self-employed,Branch,Single,M,0
12926.689552650889,29.6,49,Other,Digital,Divorced,F,0
8163.7223812917155,8.8,34,Salaried,Digital,Single,F,0
27323.776705679007,53.6,21,Self-employed,Branch,Married,F,1
36315.46755105439,11.200000000000001,47,Salaried,Phone,Married,F,1
33625.380461163775,2.4000000000000004,46,Salaried,Branch,Single,M,1
19169.22200474539,30.400000000000002,26,Other,Digital,Single,F,0
14082.88746480045,76.80000000000001,68,Retired,Digital,Widowed,F,0
9113.612478853098,12.0,43,Self-employed,Digital,Single,M,1
11244.74732139758,79.2,45,Salaried,Digital,Single,F,0
22679.959900701713,60.800000000000004,21,Other,Digital,Single,F,0
14443.1376896859,47.2,60,Salaried,Phone,Divorced,M,1
45869.20319284561,42.400000000000006,37,Other,Digital,Married,M,1
34204.76784844101,15.200000000000001,42,Salaried,Digital,Married,F,0
11939.663767124477,31.200000000000003,34,Salaried,Referral,Single,M,1
8261.07056947213,13.600000000000001,41,Salaried,Digital,Single,M,1
12328.336841926848,7.2,18,Salaried,Referral,Divorced,M,1
32465.604131604574,41.6,46,Salaried,Phone,Divorced,M,1
12510.871442904376,70.4,41,Other,Referral,Married,F,1
23772.851058201628,27.200000000000003,17,Salaried,Referral,Divorced,M,1
12199.84632189646,64.0,49,Self-employed,Referral,Divorced,F,1
21048.93407006076,58.400000000000006,35,Self-employed,Digital,Divorced,M,1
23519.658671103352,28.8,54,Salaried,Digital,Single,M,1
30952.425796680487,65.60000000000001,27,Other,Digital,Married,F,0
40483.541345253776,17.6,16,Salaried,Digital,Single,F,1
37603.18625067779,77.60000000000001,39,Self-employed,Digital,Single,F,0
12464.050254927599,19.200000000000003,41,Salaried,Referral,Married,M,0
15685.55436947662,54.400000000000006,59,Retired,Digital,Married,F,0
8472.591037554426,53.6,28,Other,Branch,Married,F,0
14872.892401658397,25.6,41,Salaried,Branch,Married,F,1
17383.851725454788,59.2,48,Salaried,Branch,Single,M,1
13444.572132480573,105.60000000000001,38,Salaried,Phone,Single,F,1
12664.473173642287,3.2,38,Salaried,Referral,Single,F,1
31823.325693823477,16.8,19,Salaried,Referral,Widowed,M,1
29531.018741413456,5.6000000000000005,47,Self-employed,Referral,Single,F,0
21767.644180145562,8.8,35,Retired,Digital,Married,M,1
7960.12787553168,9.600000000000001,63,Salaried,Digital,Divorced,M,1
19327.13305384828,160.0,50,Other,Digital,Married,F,1
13604.661400675697,57.6,30,Self-employed,Branch,Single,M,1
37727.44837364883,41.6,28,Self-employed,Digital,Married,F,0
5809.979129137477,42.400000000000006,20,Self-employed,Digital,Married,M,0
12251.608222589704,4.0,35,Salaried,Branch,Married,M,0
12048.753874422368,21.6,48,Self-employed,Digital,Single,F,1
12948.850341083782,107.2,41,Self-employed,Branch,Single,M,0
30432.12140461658,0.0,51,Salaried,Digital,Single,F,0
4176.762312110027,0.8,28,Salaried,Digital,Married,M,1
15121.53854040392,15.200000000000001,49,Salaried,Branch,Single,F,0
28542.20391683805,48.0,35,Self-employed,Digital,Married,M,1
30846.458002769454,96.80000000000001,51,Self-employed,Digital,Married,M,1
12323.459352702812,1.6,17,Retired,Referral,Single,M,1
11393.973064238211,34.4,27,Other,Digital,Married,F,0
21087.481502935643,47.2,27,Self-employed,Digital,Divorced,F,0
18757.12050853267,2.4000000000000004,45,Self-employed,Digital,Married,F,0
17860.530810629753,30.400000000000002,16,Salaried,Digital,Single,M,0
2850.0,112.0,34,Salaried,Digital,Married,F,0
8711.535820085635,20.8,49,Retired,Digital,Married,M,1
10206.426683806816,29.6,44,Salaried,Branch,Single,M,0
25197.816496669016,40.0,36,Salaried,Digital,Single,F,0
7217.4059657820735,6.4,54,Salaried,Referral,Single,F,0
9142.875024563175,29.6,41,Retired,Branch,Single,M,0
15616.390301813968,35.2,39,Salaried,Referral,Single,F,1
7912.108602771987,8.0,32,Salaried,Branch,Single,M,1
25195.458744817824,67.2,57,Self-employed,Digital,Single,F,0
13546.242718758222,5.6000000000000005,55,Salaried,Branch,Single,F,1
47500.0,12.8,40,Retired,Digital,Divorced,M,1
11741.389886888812,49.6,40,Retired,Branch,Divorced,M,0
12123.933870244484,16.0,38,Salaried,Digital,Single,F,0
27760.50702862975,4.0,36,Salaried,Digital,Single,F,0
11562.293816931993,31.200000000000003,34,Salaried,Branch,Widowed,F,1
42431.55974194871,20.0,42,Self-employed,Branch,Married,F,0
22890.005906288985,28.0,27,Salaried,Branch,Single,F,1
14276.623265735298,8.8,26,Salaried,Digital,Married,F,1
15556.407760624936,170.4,25,Salaried,Phone,Single,F,0
47500.0,7.2,46,Salaried,Referral,Married,F,1
22968.966955016545,16.0,16,Salaried,Branch,Married,M,1
18750.822838906108,32.0,56,Salaried,Phone,Single,M,1
15822.063239411646,118.4,28,Salaried,Digital,Married,M,1
31920.506691148606,4.0,21,Self-employed,Referral,Single,F,1
6889.204618323495,45.6,35,Salaried,Digital,Divorced,F,0
15367.24986602492,8.8,23,Salaried,Referral,Widowed,M,0
3129.1360779605543,50.400000000000006,28,Salaried,Digital,Married,M,1
12439.872661978896,40.0,30,Salaried,Digital,Married,M,0
28494.398223007356,78.4,34,Other,Digital,Married,M,1
39263.28781305533,1.6,16,Salaried,Digital,Married,F,0
24644.002621777043,5.6000000000000005,41,Salaried,Referral,Married,M,1
25151.878397470908,58.400000000000006,28,Other,Digital,Widowed,M,0
6119.072499425353,11.200000000000001,16,Self-employed,Digital,Single,F,1
11403.57770336349,0.0,37,Salaried,Digital,Divorced,F,1
41495.892074376075,101.60000000000001,58,Salaried,Digital,Divorced,M,1
12511.339840965718,167.20000000000002,16,Self-employed,Phone,Married,M,1
15789.765632457178,15.200000000000001,33,Salaried,Digital,Single,M,1
10565.714046422974,20.0,37,Salaried,Branch,Married,F,1
9783.531719138244,17.6,51,Salaried,Digital,Married,F,1
12920.173030812044,49.6,23,Retired,Phone,Married,M,0
11522.686682852374,26.400000000000002,48,Self-employed,Digital,Married,M,0
30430.716337068436,3.2,27,Self-employed,Digital,Married,M,1
19495.295603548373,47.2,45,Self-employed,Referral,Single,F,0
31572.34952450499,71.2,48,Salaried,Digital,Married,M,1
7452.942528159816,134.4,31,Salaried,Digital,Married,M,1
35738.31331986019,24.8,21,Salaried,Referral,Married,F,1
17354.037028025625,4.0,39,Self-employed,Phone,Married,M,0
47500.0,8.8,37,Salaried,Referral,Married,M,1
16598.058714494266,29.6,21,Self-employed,Referral,Married,M,1
6993.0048189537065,56.0,40,Self-employed,Referral,Married,M,0
37020.94388169961,50.400000000000006,35,Salaried,Branch,Married,F,1
15784.974140185554,74.4,35,Salaried,Phone,Married,M,0
4709.9739575487265,36.800000000000004,37,Salaried,Branch,Single,F,0
18691.48804460716,86.4,35,Self-employed,Digital,Single,M,1
19681.68095083921,11.200000000000001,29,Other,Digital,Married,F,0
32675.287969873432,17.6,43,Salaried,Branch,Married,F,0
2850.0,5.6000000000000005,23,Retired,Digital,Divorced,M,1
34133.28854223034,26.400000000000002,59,Self-employed,Branch,Single,M,0
12886.669098033692,39.2,16,Salaried,Referral,Single,M,0
47500.0,29.6,45,Salaried,Referral,Married,F,1
6110.342493076926,18.400000000000002,46,Retired,Digital,Single,F,0
23763.594525200988,8.0,32,Self-employed,Digital,Single,M,0
21932.788854310435,60.800000000000004,21,Self-employed,Branch,Married,F,1
13298.916802287236,34.4,36,Other,Digital,Single,F,0
10768.959586370373,65.60000000000001,24,Other,Digital,Single,M,0
13690.530781217416,45.6,32,Self-employed,Referral,Married,F,0
13914.33011066341,42.400000000000006,25,Other,Referral,Married,F,0
8075.934764896436,210.4,47,Self-employed,Digital,Married,M,1
31085.663390191046,85.60000000000001,35,Salaried,Branch,Divorced,F,1
8896.262269180113,38.400000000000006,49,Salaried,Branch,Married,F,1
31654.047176752403,16.0,35,Salaried,Digital,Single,F,1
5856.72566672436,9.600000000000001,16,Salaried,Digital,Widowed,M,0
15404.159317657024,149.6,38,Self-employed,Digital,Married,M,1
15542.333690660731,214.4,52,Self-employed,Referral,Widowed,F,1
16970.470486502098,130.4,34,Other,Referral,Married,M,1
30408.706165610394,7.2,21,Salaried,Phone,Divorced,M,0
15173.387858890985,58.400000000000006,31,Salaried,Digital,Married,F,0
13016.187568983825,48.0,22,Salaried,Branch,Married,M,1
15200.903634356357,24.8,47,Self-employed,Phone,Single,F,0
30862.92236548804,12.8,22,Self-employed,Branch,Single,F,1
8311.060829916014,84.80000000000001,24,Other,Digital,Married,M,0
9286.394079724632,70.4,35,Self-employed,Phone,Married,M,0
5295.897558035307,51.2,51,Self-employed,Branch,Married,F,0
47500.0,47.2,24,Salaried,Referral,Married,M,1
8542.934693212295,84.80000000000001,33,Other,Digital,Married,M,0
5527.261213608185,22.400000000000002,30,Self-employed,Digital,Single,M,1
10544.579574088817,64.8,31,Salaried,Digital,Married,M,1
11863.64020549556,16.8,16,Salaried,Digital,Divorced,M,0
41273.68077171716,133.6,19,Self-employed,Branch,Married,M,0
12961.868971428545,18.400000000000002,26,Self-employed,Referral,Married,M,0
20409.75545362478,68.8,39,Salaried,Digital,Married,M,1
5850.2450180567,63.2,29,Other,Branch,Divorced,F,1
19409.090168226678,79.2,17,Self-employed,Digital,Widowed,F,0
6370.472736608326,92.0,31,Salaried,Digital,Divorced,M,0
14193.64596670677,44.800000000000004,39,Salaried,Phone,Married,M,0
10859.375823525443,10.4,54,Self-employed,Phone,Married,F,0
17741.63833003173,12.8,39,Salaried,Digital,Married,M,1
25068.113256253066,8.0,24,Retired,Digital,Married,F,1
7686.102716457882,65.60000000000001,36,Self-employed,Branch,Single,M,0
8663.340348137395,39.2,32,Self-employed,Digital,Married,M,0
19242.181650301634,30.400000000000002,18,Self-employed,Digital,Divorced,M,1
25876.17996639631,105.60000000000001,36,Self-employed,Digital,Widowed,F,0
40100.00839592503,3.2,52,Self-employed,Digital,Single,F,0
12907.601332624386,23.200000000000003,51,Self-employed,Digital,Single,F,1
7001.07859148782,7.2,16,Self-employed,Phone,Single,F,0
19161.956064228383,0.0,33,Salaried,Digital,Divorced,M,1
10635.156838110639,21.6,30,Self-employed,Digital,Married,M,0
9838.461115084654,32.800000000000004,32,Salaried,Digital,Single,M,0
39879.31112504494,2.4000000000000004,37,Salaried,Digital,Married,M,1
24833.201120153986,25.6,20,Salaried,Digital,Divorced,M,1
11068.51629151709,11.200000000000001,32,Salaried,Digital,Divorced,M,1
16940.79308501637,29.6,32,Salaried,Branch,Married,F,1
16273.617426896153,68.8,57,Salaried,Digital,Married,F,1
18916.01272194037,26.400000000000002,20,Salaried,Digital,Divorced,F,0
13428.612055444692,7.2,36,Salaried,Phone,Widowed,M,0
5478.952373954607,39.2,16,Salaried,Branch,Divorced,M,0
9536.640948533846,6.4,51,Salaried,Digital,Married,M,0
12450.409021174348,91.2,31,Other,Phone,Widowed,M,0
17423.475897437584,47.2,38,Retired,Digital,Widowed,F,1
8949.295457199561,1.6,32,Other,Referral,Married,F,0
19158.038438765892,35.2,19,Retired,Branch,Married,M,0
13628.845645286914,30.400000000000002,38,Salaried,Digital,Divorced,F,1
10861.955529800462,88.0,39,Salaried,Branch,Married,F,1
7994.755404437692,88.80000000000001,24,Salaried,Digital,Married,F,0
22395.191630488425,62.400000000000006,37,Self-employed,Digital,Divorced,F,1
22098.228747152974,82.4,34,Salaried,Digital,Single,F,1
27690.349409046332,44.800000000000004,54,Retired,Phone,Single,F,0
23819.971370314255,42.400000000000006,46,Retired,Digital,Married,F,1
24914.054936504806,20.0,45,Self-employed,Referral,Married,M,1
21546.18128782398,27.200000000000003,38,Salaried,Digital,Single,M,0
5964.979503818963,38.400000000000006,37,Other,Branch,Married,F,0
14490.309258007575,28.8,29,Salaried,Digital,Single,M,0
7253.774467328041,53.6,24,Salaried,Digital,Widowed,M,0
38957.786868055155,22.400000000000002,47,Self-employed,Branch,Single,M,1
16988.611228285914,56.0,22,Salaried,Digital,Married,F,1
36701.03417876606,20.0,34,Salaried,Referral,Widowed,M,1
9232.760210741972,39.2,20,Salaried,Branch,Married,F,0
16213.267638740565,82.4,32,Salaried,Digital,Single,M,1
20064.979387973868,72.8,30,Other,Digital,Single,F,1
14047.018112486443,20.0,43,Self-employed,Digital,Divorced,M,1
19175.33976918688,64.0,21,Salaried,Digital,Single,M,1
41689.508426212415,25.6,16,Retired,Branch,Married,M,0
9223.95009704029,3.2,40,Salaried,Digital,Divorced,M,0
3519.074166936434,1.6,47,Salaried,Digital,Married,M,0
44760.49356168862,100.0,28,Salaried,Digital,Single,F,1
10654.198977585398,5.6000000000000005,36,Self-employed,Digital,Divorced,M,1
33597.486054513276,68.0,32,Salaried,Phone,Married,M,0
25332.785003690475,23.200000000000003,31,Retired,Branch,Single,F,0
15043.399864726392,11.200000000000001,43,Salaried,Referral,Married,F,1
21523.77849313043,12.8,42,Salaried,Digital,Single,F,1
8641.972609245808,34.4,44,Other,Digital,Married,M,0
18038.16370501716,136.0,35,Self-employed,Branch,Widowed,F,1
24468.230198993,39.2,37,Salaried,Digital,Married,F,0
10765.556134394776,34.4,36,Other,Branch,Single,M,0
13636.864741917292,20.8,40,Self-employed,Digital,Single,M,0
20666.365805675217,6.4,34,Retired,Referral,Single,M,1
37898.65610251251,6.4,19,Salaried,Digital,Married,F,1
17099.65901568615,37.6,37,Retired,Digital,Single,M,0
13230.906838272416,24.0,39,Salaried,Referral,Married,M,0
15691.23006834923,18.400000000000002,38,Self-employed,Digital,Single,M,1
34365.631987095134,12.8,49,Retired,Referral,Single,M,1
11658.599067644782,72.0,43,Self-employed,Phone,Divorced,M,0
14307.902233341116,217.60000000000002,46,Self-employed,Digital,Married,F,0
11723.495138391536,15.200000000000001,22,Self-employed,Digital,Married,F,0
15155.469740357228,64.0,43,Salaried,Branch,Married,M,1
19475.724410950887,8.0,34,Self-employed,Referral,Divorced,F,1
31857.675676714844,59.2,24,Salaried,Digital,Divorced,M,0
4788.447546121851,14.4,48,Self-employed,Digital,Married,M,1
23908.75658363213,102.4,18,Salaried,Branch,Married,F,0
10034.182330756557,7.2,16,Self-employed,Referral,Married,F,1
24453.990902783615,36.0,32,Salaried,Digital,Married,F,1
36043.71185958542,56.0,68,Salaried,Digital,Married,F,1
31134.24795890547,7.2,38,Salaried,Referral,Single,F,1
18835.18559312503,61.6,47,Self-employed,Branch,Married,F,1
28265.74894419309,109.60000000000001,37,Self-employed,Digital,Married,M,0
9727.151167592598,63.2,25,Self-employed,Digital,Married,M,0
16448.813963872828,19.200000000000003,46,Salaried,Referral,Single,F,1
42633.233772773485,16.0,22,Self-employed,Digital,Married,M,1
10669.595011306463,0.0,42,Salaried,Digital,Married,F,1
19284.71716814382,57.6,16,Self-employed,Branch,Married,F,0
13728.118892106299,172.8,22,Salaried,Referral,Married,F,1
15239.432994830513,91.2,55,Salaried,Branch,Single,F,1
21858.59359404431,5.6000000000000005,55,Salaried,Digital,Married,M,1
14574.014053047178,88.0,24,Salaried,Digital,Single,M,0
17097.050080374305,44.0,44,Other,Digital,Married,M,0
12656.886632423524,4.0,47,Salaried,Digital,Married,M,0
5731.2544388841725,51.2,42,Salaried,Digital,Married,F,1
19236.468982323633,3.2,35,Salaried,Phone,Single,M,1
22301.042998846497,0.8,16,Self-employed,Referral,Married,F,0
39261.93620585471,62.400000000000006,55,Self-employed,Branch,Divorced,M,1
15828.817145152389,81.60000000000001,27,Self-employed,Digital,Single,F,0
7419.608609814982,20.8,47,Salaried,Digital,Married,M,1
10897.642813283072,5.6000000000000005,48,Self-employed,Branch,Single,F,0
23693.17030517371,27.200000000000003,31,Retired,Branch,Married,F,1
16284.825450525628,40.0,39,Self-employed,Referral,Single,M,1
20257.51745737059,38.400000000000006,38,Self-employed,Phone,Married,F,0
13861.335472229532,59.2,25,Salaried,Branch,Single,F,1
47500.0,90.4,35,Salaried,Branch,Single,F,1
47500.0,176.8,40,Other,Branch,Single,M,0
9796.195062523493,30.400000000000002,53,Salaried,Branch,Single,M,0
29558.460744958913,16.8,54,Other,Referral,Divorced,F,0
20560.851611443177,17.6,22,Salaried,Branch,Single,F,0
17272.00774807601,11.200000000000001,48,Retired,Branch,Divorced,M,1
10228.097939653184,48.800000000000004,16,Other,Branch,Single,M,0
45325.500846645504,26.400000000000002,32,Self-employed,Branch,Single,F,1
34470.58774612033,52.800000000000004,21,Salaried,Branch,Single,M,1
7146.990757655593,11.200000000000001,47,Self-employed,Referral,Married,M,1
39292.993148235,47.2,41,Retired,Digital,Divorced,F,0
16742.06583270404,103.2,16,Retired,Digital,Married,F,0
11968.486640412317,89.60000000000001,26,Salaried,Digital,Divorced,F,0
9535.338773424253,183.20000000000002,37,Self-employed,Digital,Married,M,0
30200.051018894177,31.200000000000003,34,Retired,Digital,Divorced,M,0
21777.748543250134,7.2,31,Self-employed,Digital,Married,F,0
10139.752955154765,13.600000000000001,32,Self-employed,Digital,Single,F,1
10530.678443281047,80.0,17,Salaried,Branch,Married,M,0
13577.819801891617,27.200000000000003,53,Other,Digital,Divorced,F,0
12596.862805257028,59.2,49,Salaried,Branch,Single,F,0
23514.555536013027,56.0,45,Self-employed,Digital,Single,F,0
21503.024990744078,54.400000000000006,35,Salaried,Digital,Divorced,M,1
11699.679928768803,0.8,39,Salaried,Branch,Divorced,M,0
6337.25539527012,53.6,52,Self-employed,Branch,Divorced,F,1
7694.854559946367,46.400000000000006,29,Salaried,Digital,Single,F,0
28875.24726018498,15.200000000000001,34,Salaried,Branch,Married,M,0
9431.594237209036,0.8,16,Salaried,Digital,Divorced,M,0
18313.39109282897,23.200000000000003,37,Salaried,Branch,Married,M,1
5948.011168874299,36.800000000000004,36,Self-employed,Digital,Married,M,0
21740.72713548397,65.60000000000001,30,Self-employed,Branch,Married,M,0
47500.0,91.2,42,Salaried,Digital,Single,M,1
7722.291049108959,127.2,39,Self-employed,Branch,Divorced,F,1
23825.81813021195,12.0,52,Self-employed,Digital,Married,F,0
20174.684714484953,11.200000000000001,23,Salaried,Branch,Single,F,1
29715.88627807329,28.8,29,Salaried,Digital,Married,F,1
15834.755430920379,17.6,45,Salaried,Digital,Married,F,1
20179.079347731757,5.6000000000000005,34,Salaried,Digital,Single,F,1
19108.55047104543,164.0,35,Other,Phone,Married,F,1
24159.003298458712,55.2,63,Salaried,Referral,Single,F,1
10355.148168358686,62.400000000000006,21,Self-employed,Digital,Single,M,0
19229.02167672084,72.0,34,Other,Referral,Single,M,1
27858.741223632605,4.800000000000001,26,Self-employed,Digital,Married,F,1
34527.143454134675,104.0,47,Salaried,Digital,Divorced,M,1
23066.671325880154,50.400000000000006,28,Self-employed,Digital,Single,M,1
8686.564366349825,11.200000000000001,40,Salaried,Phone,Divorced,M,0
6745.0204485679305,28.8,44,Salaried,Phone,Single,F,1
21892.12018419192,17.6,44,Self-employed,Branch,Married,M,1
9336.814879234944,130.4,38,Self-employed,Branch,Single,M,0
28433.04969667557,32.0,35,Retired,Digital,Married,F,1
14415.165447717662,116.80000000000001,26,Salaried,Phone,Married,M,1
31434.970791588476,17.6,35,Salaried,Digital,Single,M,1
47500.0,107.2,38,Self-employed,Digital,Married,M,1
16503.25809167535,64.0,42,Other,Branch,Married,F,0
15980.211806888265,124.0,34,Self-employed,Phone,Married,M,0
31470.392907783884,12.0,57,Salaried,Referral,Married,M,1
32436.82797909841,18.400000000000002,34,Other,Digital,Married,M,1
47500.0,112.0,50,Salaried,Referral,Divorced,M,1
19276.624541759975,0.0,66,Self-employed,Branch,Single,F,1
11719.231983984624,6.4,57,Self-employed,Digital,Married,F,0
17211.53194334767,1.6,44,Salaried,Digital,Married,M,0
11784.3680388995,76.0,32,Salaried,Digital,Married,F,1
19783.282219200453,173.60000000000002,51,Self-employed,Digital,Married,F,1
10175.75178303796,60.800000000000004,23,Self-employed,Digital,Single,M,0
29434.142215993747,121.60000000000001,26,Self-employed,Digital,Married,F,0
26035.097182801863,122.4,40,Self-employed,Digital,Single,M,1
18622.516423424986,56.800000000000004,39,Self-employed,Phone,Single,F,0
17396.992643183672,44.800000000000004,38,Self-employed,Digital,Divorced,M,0
15227.236140061548,20.8,47,Salaried,Branch,Single,F,1
37648.930548016004,32.0,30,Self-employed,Branch,Married,M,1
34931.951154359886,34.4,53,Salaried,Digital,Married,F,1
18697.345078640683,141.6,44,Self-employed,Referral,Single,M,0
10246.759408891465,0.8,29,Other,Branch,Married,F,1
8455.714078289066,106.4,50,Salaried,Digital,Married,M,1
20359.01587779515,8.0,48,Self-employed,Digital,Single,F,1
11682.76015567632,58.400000000000006,40,Salaried,Referral,Married,F,1
22794.32838691741,38.400000000000006,22,Retired,Digital,Single,M,0
13584.563403185877,0.8,18,Salaried,Branch,Married,F,0
27254.102007711717,4.0,36,Salaried,Digital,Single,F,0
19402.473798328298,8.8,20,Salaried,Digital,Divorced,F,1
31180.19955799332,20.8,54,Self-employed,Referral,Married,M,1
4484.416000172384,0.8,61,Retired,Branch,Single,F,1
14950.14919125996,22.400000000000002,26,Self-employed,Digital,Married,F,0
47500.0,1.6,56,Retired,Digital,Married,F,1
3815.4355256175586,67.2,39,Other,Digital,Single,F,0
28404.3629111815,83.2,35,Retired,Digital,Married,M,0
22015.652355590617,38.400000000000006,51,Salaried,Digital,Single,M,1
37053.84256203973,8.8,46,Self-employed,Digital,Divorced,M,1
15437.449595513826,56.0,30,Self-employed,Digital,Divorced,M,0
34993.561592301616,5.6000000000000005,42,Self-employed,Digital,Married,F,0
35555.50189003254,150.4,45,Self-employed,Digital,Married,F,1
19279.05902532932,8.0,64,Self-employed,Digital,Married,M,1
8521.09027845209,52.800000000000004,42,Self-employed,Phone,Single,F,0
29629.015870530046,64.8,40,Salaried,Digital,Single,F,1
9553.324694518664,39.2,46,Salaried,Digital,Single,M,0
15776.562999187183,2.4000000000000004,28,Self-employed,Digital,Single,M,0
30237.908124087764,90.4,44,Self-employed,Branch,Single,F,1
32989.58978127765,76.0,24,Other,Digital,Single,F,1
13903.992689060313,58.400000000000006,64,Self-employed,Branch,Married,F,0
24956.671679964784,8.8,39,Salaried,Digital,Married,F,1
6789.854130152892,6.4,35,Self-employed,Digital,Single,M,1
12903.81347461859,46.400000000000006,58,Salaried,Branch,Divorced,M,1
41359.52576831385,7.2,26,Salaried,Digital,Married,F,1
38358.81106260583,74.4,28,Other,Digital,Married,F,0
25597.117013401632,19.200000000000003,33,Salaried,Digital,Divorced,F,0
15734.421035486166,7.2,30,Salaried,Digital,Married,F,1
28483.0056551052,16.0,56,Self-employed,Digital,Divorced,M,0
