monthly_income,employment_tenure,age,employment_type,acquisition_channel,marital_status,gender,converted,income_bin
29343.840299786487,43,53,Salaried,Referral,Married,F,0,25K-40K
9054.725243150524,42,30,Self-employed,Referral,Married,F,1,8K-15K
29474.082187765514,9,27,Salaried,Branch,Married,M,1,25K-40K
45376.93208505553,6,39,Self-employed,Referral,Single,F,0,40K+
9195.533134336498,7,35,Salaried,Referral,Married,F,0,8K-15K
10399.347132017583,6,45,Salaried,Branch,Married,M,1,8K-15K
33209.686689547554,56,32,Self-employed,Branch,Divorced,F,1,25K-40K
21224.19718626192,13,58,Salaried,Branch,Single,F,1,15K-25K
25106.59313037043,17,22,Self-employed,Branch,Married,F,1,25K-40K
22122.567710412663,11,53,Self-employed,Referral,Married,M,1,15K-25K
22797.75972767634,189,28,Self-employed,Digital,Single,F,0,15K-25K
8136.510837114748,115,18,Salaried,Digital,Married,M,0,8K-15K
33805.900051449375,15,40,Self-employed,Branch,Divorced,F,1,25K-40K
36379.25579594198,23,34,Self-employed,Digital,Divorced,F,1,25K-40K
15714.915207235666,14,24,Salaried,Branch,Married,F,0,15K-25K
17569.396462075732,40,18,Self-employed,Phone,Single,M,0,15K-25K
7196.395095684599,1,37,Other,Branch,Divorced,M,0,0-8K
24552.104525725354,66,49,Salaried,Referral,Married,M,1,15K-25K
25418.549075055336,44,45,Other,Digital,Single,F,0,25K-40K
17373.22296488862,137,38,Salaried,Phone,Single,M,1,15K-25K
35405.13042646896,10,43,Salaried,Branch,Single,M,0,25K-40K
14758.192944309041,97,37,Salaried,Digital,Single,M,1,8K-15K
25305.158710623087,94,20,Self-employed,Branch,Married,F,1,25K-40K
9781.042933737368,8,20,Salaried,Phone,Single,M,0,8K-15K
17780.696996907664,30,35,Retired,Digital,Single,F,0,15K-25K
16242.51465892156,11,36,Retired,Branch,Married,F,0,15K-25K
20644.098140899852,17,48,Self-employed,Phone,Married,F,1,15K-25K
14447.603654076916,18,47,Salaried,Digital,Single,M,1,8K-15K
16665.840801376045,48,45,Other,Branch,Single,M,0,15K-25K
29602.920555633824,31,34,Retired,Branch,Single,M,0,25K-40K
13876.353142691294,177,21,Salaried,Digital,Married,M,0,8K-15K
6877.7974360101025,8,42,Self-employed,Branch,Single,F,0,0-8K
50000.0,218,44,Self-employed,Digital,Married,M,1,40K+
41310.51913874005,15,18,Self-employed,Referral,Single,M,1,40K+
8305.243845764842,88,27,Salaried,Digital,Single,F,0,8K-15K
27277.696879281746,24,29,Salaried,Digital,Married,M,0,25K-40K
13335.902824103556,9,39,Salaried,Branch,Single,M,1,8K-15K
21122.4625534661,117,28,Salaried,Digital,Single,M,1,15K-25K
21515.62033233576,22,37,Self-employed,Digital,Single,F,0,15K-25K
15667.680768135833,64,35,Other,Referral,Single,F,0,15K-25K
11268.208140495954,50,36,Other,Phone,Married,F,0,8K-15K
11916.45346935188,38,29,Self-employed,Referral,Single,M,1,8K-15K
10407.529886658322,41,30,Self-employed,Branch,Divorced,M,1,8K-15K
10947.940934617278,79,25,Salaried,Referral,Divorced,F,1,8K-15K
17321.313665366695,5,42,Self-employed,Phone,Married,F,0,15K-25K
11737.498626912484,66,44,Salaried,Branch,Single,F,0,8K-15K
27152.685649700143,135,28,Salaried,Digital,Divorced,F,1,25K-40K
44017.72590283356,3,56,Self-employed,Digital,Single,M,1,40K+
12733.20026116341,9,34,Salaried,Branch,Single,F,1,8K-15K
20819.445324119035,75,56,Salaried,Phone,Single,F,1,15K-25K
24338.410641136936,34,30,Retired,Branch,Divorced,F,1,15K-25K
23937.495610546626,31,18,Salaried,Branch,Single,F,1,15K-25K
18874.61470161971,8,42,Salaried,Digital,Divorced,M,0,15K-25K
28158.638236274182,42,40,Salaried,Digital,Single,F,0,25K-40K
24085.116873807565,8,38,Salaried,Branch,Divorced,F,1,15K-25K
8581.830773658061,38,30,Salaried,Phone,Divorced,M,0,8K-15K
30378.598374591857,86,37,Self-employed,Digital,Divorced,M,1,25K-40K
30710.948613542983,17,31,Salaried,Referral,Married,F,1,25K-40K
11407.523096689327,39,34,Retired,Digital,Divorced,M,0,8K-15K
18448.94933562496,289,48,Salaried,Branch,Widowed,F,1,15K-25K
27173.49682104781,69,40,Salaried,Branch,Single,M,1,25K-40K
15905.364293391547,110,45,Self-employed,Referral,Married,F,1,15K-25K
34330.4099784442,32,35,Self-employed,Digital,Married,M,0,25K-40K
50000.0,87,33,Self-employed,Digital,Single,M,0,40K+
11253.20640069428,2,24,Other,Digital,Married,F,0,8K-15K
7874.407620790796,7,33,Salaried,Phone,Single,F,0,0-8K
21639.836064691237,13,18,Salaried,Digital,Married,M,1,15K-25K
27804.064751568465,30,30,Retired,Digital,Single,M,0,25K-40K
15701.007726740616,112,37,Salaried,Branch,Single,F,1,15K-25K
43129.236965916796,25,44,Salaried,Branch,Single,F,1,40K+
8077.4904884860025,63,34,Salaried,Referral,Divorced,F,0,8K-15K
27330.297759153033,74,42,Self-employed,Phone,Single,F,0,25K-40K
12537.551093857828,52,18,Salaried,Branch,Divorced,M,0,8K-15K
50000.0,26,37,Salaried,Phone,Married,F,0,40K+
50000.0,51,18,Salaried,Referral,Married,F,1,40K+
11384.477085663168,25,23,Self-employed,Digital,Single,M,1,8K-15K
12968.332698817849,5,35,Salaried,Phone,Single,M,1,8K-15K
30204.697335788693,296,53,Salaried,Branch,Married,F,1,25K-40K
14295.807767083797,8,42,Self-employed,Branch,Single,F,1,8K-15K
17549.01793556189,4,38,Other,Branch,Married,F,1,15K-25K
18310.556900836586,126,37,Self-employed,Branch,Widowed,F,1,15K-25K
5699.8555208460675,21,29,Self-employed,Digital,Single,M,0,0-8K
17884.63694981619,63,31,Salaried,Referral,Married,F,0,15K-25K
11922.269723775606,23,43,Salaried,Referral,Widowed,F,1,8K-15K
13414.967048781498,29,21,Salaried,Referral,Divorced,M,1,8K-15K
42880.78927097745,18,45,Retired,Digital,Divorced,M,1,40K+
8485.345225731397,25,33,Salaried,Phone,Divorced,F,0,8K-15K
29375.70091355544,31,47,Retired,Digital,Single,F,1,25K-40K
15254.38439155959,76,49,Other,Digital,Divorced,M,0,15K-25K
15247.08931003052,42,18,Salaried,Digital,Divorced,M,0,15K-25K
28975.998768746995,172,31,Salaried,Digital,Married,M,0,25K-40K
22115.428735252248,2,27,Salaried,Branch,Married,M,1,15K-25K
25396.529208412663,41,18,Salaried,Branch,Married,M,0,25K-40K
32238.310658562084,52,25,Salaried,Referral,Single,F,0,25K-40K
14782.731235512949,151,67,Retired,Phone,Single,F,1,8K-15K
12489.679712741534,3,45,Salaried,Referral,Married,F,0,8K-15K
9404.181258254835,51,61,Salaried,Branch,Married,M,1,8K-15K
10990.138855295605,115,47,Salaried,Referral,Married,F,1,8K-15K
50000.0,16,29,Other,Referral,Single,F,0,40K+
38055.7606410695,125,33,Self-employed,Branch,Married,M,1,25K-40K
8017.287127841433,1,45,Other,Referral,Single,M,0,8K-15K
8156.131265836893,79,43,Other,Branch,Single,F,0,8K-15K
24079.584325196545,162,31,Salaried,Digital,Married,F,1,15K-25K
25043.231700973367,64,19,Salaried,Branch,Married,F,0,25K-40K
25067.571086325257,34,70,Salaried,Branch,Single,M,0,25K-40K
15475.702988191348,2,36,Salaried,Referral,Married,F,0,15K-25K
16726.12996247476,151,34,Self-employed,Digital,Married,M,0,15K-25K
21954.506709619807,38,39,Salaried,Branch,Married,F,1,15K-25K
18987.49348485766,1,35,Salaried,Phone,Married,F,1,15K-25K
4761.984520214007,70,39,Self-employed,Phone,Single,M,1,0-8K
15711.060310045945,39,53,Self-employed,Digital,Married,M,1,15K-25K
10820.049631922777,7,36,Self-employed,Digital,Divorced,M,1,8K-15K
20032.812863875755,14,24,Salaried,Branch,Married,M,1,15K-25K
50000.0,3,36,Retired,Branch,Divorced,M,1,40K+
22482.421120195217,51,32,Self-employed,Digital,Married,F,1,15K-25K
14941.265913999161,58,55,Salaried,Digital,Married,F,1,8K-15K
31353.49117755436,42,52,Self-employed,Referral,Divorced,F,1,25K-40K
24091.46078279127,101,39,Other,Referral,Married,F,0,15K-25K
23203.46022752442,118,22,Salaried,Branch,Divorced,F,1,15K-25K
25954.76141412146,57,23,Salaried,Branch,Married,F,0,25K-40K
50000.0,0,38,Salaried,Branch,Divorced,M,0,40K+
9149.613700048934,71,42,Salaried,Digital,Married,F,1,8K-15K
23960.91514230172,32,33,Retired,Branch,Divorced,M,0,15K-25K
10344.097250187415,50,32,Salaried,Digital,Single,M,0,8K-15K
25167.470533952826,62,30,Self-employed,Branch,Married,F,1,25K-40K
10391.963989266573,25,37,Self-employed,Digital,Divorced,M,1,8K-15K
14038.79590060634,149,18,Self-employed,Branch,Single,F,0,8K-15K
15107.491890621643,8,24,Salaried,Branch,Married,M,0,15K-25K
32386.27599380687,66,30,Salaried,Digital,Divorced,M,1,25K-40K
31290.58918693896,0,52,Salaried,Digital,Single,F,0,25K-40K
8540.45508609025,155,28,Salaried,Digital,Married,M,0,8K-15K
18638.049954646773,7,40,Salaried,Branch,Married,M,0,15K-25K
11781.103012387837,5,40,Retired,Digital,Married,M,0,8K-15K
8475.179005299025,24,53,Salaried,Digital,Single,F,0,8K-15K
15832.020303966865,28,53,Self-employed,Branch,Single,M,1,15K-25K
14986.578710583437,14,37,Salaried,Referral,Single,M,1,8K-15K
50000.0,52,32,Self-employed,Digital,Single,F,0,40K+
23383.265483274296,35,30,Other,Branch,Single,F,1,15K-25K
7890.616120287264,2,35,Salaried,Phone,Married,F,1,0-8K
12850.469125749965,23,32,Retired,Phone,Married,M,1,8K-15K
33283.93001172054,99,44,Self-employed,Digital,Married,F,1,25K-40K
50000.0,70,43,Retired,Referral,Single,F,1,40K+
6963.308591085286,77,45,Self-employed,Branch,Married,M,0,0-8K
5837.426838717342,71,53,Salaried,Phone,Single,M,0,0-8K
50000.0,22,60,Salaried,Branch,Divorced,F,1,40K+
22782.967730716897,6,39,Salaried,Referral,Married,F,0,15K-25K
10710.976769039587,19,51,Self-employed,Referral,Divorced,F,0,8K-15K
24854.086176610544,106,33,Other,Branch,Single,F,1,15K-25K
3709.125288799009,236,52,Self-employed,Referral,Married,F,1,0-8K
18070.30575370918,40,50,Salaried,Digital,Married,M,1,15K-25K
21953.73807845633,0,50,Retired,Digital,Divorced,M,0,15K-25K
31399.965831366073,9,39,Self-employed,Branch,Married,F,1,25K-40K
9814.954084692481,23,29,Salaried,Phone,Married,M,1,8K-15K
18985.148542564617,51,21,Salaried,Branch,Single,M,1,15K-25K
10350.035455752815,4,37,Salaried,Branch,Married,F,0,8K-15K
21020.01280063,172,56,Retired,Branch,Single,M,0,15K-25K
10538.518016688591,27,34,Retired,Digital,Single,M,1,8K-15K
14117.063140113058,146,47,Salaried,Digital,Single,F,0,8K-15K
9922.0096269727,90,48,Salaried,Referral,Widowed,F,1,8K-15K
26653.659709342126,84,34,Self-employed,Phone,Single,M,0,25K-40K
30184.10287780731,55,53,Other,Digital,Divorced,F,1,25K-40K
15665.680731714372,59,18,Self-employed,Branch,Widowed,F,1,15K-25K
18452.272211416206,60,23,Self-employed,Digital,Divorced,M,0,15K-25K
7561.6534170497125,59,27,Salaried,Digital,Divorced,M,0,0-8K
15065.972622244692,48,28,Self-employed,Digital,Divorced,M,1,15K-25K
17498.61877711937,257,42,Salaried,Branch,Single,F,1,15K-25K
50000.0,79,41,Retired,Digital,Single,M,1,40K+
9254.07972418785,90,42,Salaried,Digital,Married,F,0,8K-15K
43412.658290908475,123,45,Retired,Referral,Married,F,1,40K+
32797.75228341705,14,26,Salaried,Phone,Single,M,0,25K-40K
21340.924422691987,5,23,Retired,Digital,Married,M,0,15K-25K
50000.0,39,42,Salaried,Branch,Married,M,1,40K+
22544.88034744042,43,30,Salaried,Digital,Divorced,M,0,15K-25K
22776.74907949308,106,19,Self-employed,Phone,Married,F,1,15K-25K
17468.02958355075,35,49,Salaried,Branch,Married,F,0,15K-25K
37576.77038144261,50,54,Other,Referral,Married,M,0,25K-40K
34817.713339985465,44,56,Self-employed,Digital,Married,M,1,25K-40K
12389.363825504877,2,40,Self-employed,Branch,Widowed,M,1,8K-15K
8171.858848741005,57,45,Retired,Branch,Single,F,0,8K-15K
15965.91821208915,105,54,Retired,Digital,Married,F,1,15K-25K
11158.723652747627,10,30,Self-employed,Digital,Married,F,0,8K-15K
17359.32760842745,54,51,Other,Branch,Married,M,1,15K-25K
37890.77208473637,54,41,Salaried,Referral,Single,M,1,25K-40K
13706.411663180463,10,48,Salaried,Digital,Single,M,1,8K-15K
17576.287495595276,7,40,Self-employed,Branch,Single,F,0,15K-25K
18672.62153323389,234,53,Salaried,Digital,Single,F,1,15K-25K
30003.176228494984,30,40,Salaried,Digital,Divorced,F,0,25K-40K
4683.806437191921,15,20,Salaried,Branch,Married,F,1,0-8K
12531.23771501818,11,55,Salaried,Digital,Single,M,1,8K-15K
20471.116396943813,66,26,Retired,Branch,Married,M,1,15K-25K
37050.87969347962,56,53,Self-employed,Digital,Single,M,1,25K-40K
13424.793419289836,61,36,Other,Branch,Divorced,F,1,8K-15K
5849.247949815768,5,52,Self-employed,Branch,Married,M,0,0-8K
26155.816356714262,134,51,Salaried,Phone,Widowed,M,1,25K-40K
12317.577259131318,29,43,Salaried,Digital,Single,F,1,8K-15K
8832.558518266364,22,44,Salaried,Referral,Divorced,F,0,8K-15K
12399.268602349948,37,43,Retired,Digital,Single,F,0,8K-15K
16143.693958075552,29,18,Salaried,Branch,Single,M,0,15K-25K
12545.950225354089,119,39,Salaried,Branch,Single,M,0,8K-15K
4801.3882111580015,158,24,Other,Digital,Married,F,1,0-8K
30891.60422792028,21,40,Self-employed,Branch,Single,F,0,25K-40K
38751.5108914021,119,24,Salaried,Digital,Married,F,1,25K-40K
26659.829405098786,91,23,Salaried,Digital,Divorced,F,0,25K-40K
9112.374443629438,160,57,Retired,Digital,Single,F,0,8K-15K
15980.189528897308,16,50,Retired,Referral,Single,M,1,15K-25K
17963.32055427453,51,37,Salaried,Referral,Divorced,M,1,15K-25K
25829.60603473319,19,40,Salaried,Digital,Married,M,1,25K-40K
26930.21833384581,104,35,Retired,Branch,Divorced,F,0,25K-40K
11608.533123210414,0,44,Self-employed,Digital,Married,M,0,8K-15K
18943.14367789315,49,29,Retired,Digital,Married,F,1,15K-25K
23726.98395062648,24,49,Self-employed,Referral,Single,F,1,15K-25K
43195.5773696135,23,34,Other,Branch,Divorced,M,0,40K+
27520.980605914974,62,32,Salaried,Digital,Divorced,F,1,25K-40K
28953.142097331674,114,38,Salaried,Digital,Widowed,F,1,25K-40K
18963.966864907037,56,30,Self-employed,Referral,Married,F,1,15K-25K
42035.739971851064,115,41,Self-employed,Digital,Divorced,F,1,40K+
23060.066499431956,18,31,Retired,Digital,Married,M,1,15K-25K
10757.379400313246,43,43,Salaried,Branch,Married,M,1,8K-15K
41857.32046286943,35,52,Retired,Branch,Divorced,M,1,40K+
27412.159286597664,0,29,Salaried,Branch,Single,F,0,25K-40K
13824.167219973291,48,36,Self-employed,Referral,Single,M,1,8K-15K
13525.123292376038,64,43,Salaried,Digital,Single,F,0,8K-15K
21545.997061779064,53,32,Self-employed,Referral,Married,M,0,15K-25K
23811.189045841147,79,43,Self-employed,Digital,Married,F,0,15K-25K
20299.983645288172,50,44,Salaried,Branch,Married,F,0,15K-25K
21737.305350323437,4,50,Salaried,Referral,Widowed,F,0,15K-25K
50000.0,7,30,Self-employed,Branch,Married,M,0,40K+
34300.86636675209,54,26,Retired,Referral,Single,F,1,25K-40K
20219.06711489247,19,34,Salaried,Referral,Married,M,1,15K-25K
31722.654209456246,4,26,Salaried,Digital,Divorced,M,0,25K-40K
9705.865358509047,33,44,Salaried,Referral,Single,M,1,8K-15K
22896.886737393528,48,24,Other,Phone,Married,M,1,15K-25K
50000.0,23,65,Salaried,Branch,Single,F,1,40K+
15822.25010322985,76,53,Salaried,Digital,Married,M,1,15K-25K
10844.56858979126,61,38,Self-employed,Digital,Single,F,0,8K-15K
12194.577526105679,24,48,Self-employed,Digital,Single,M,0,8K-15K
9378.922633751214,84,18,Salaried,Digital,Married,M,1,8K-15K
11261.47463217036,62,68,Other,Branch,Divorced,M,1,8K-15K
14439.10082608076,60,30,Self-employed,Digital,Married,M,0,8K-15K
7759.3961039479955,48,36,Self-employed,Digital,Divorced,M,0,0-8K
18203.533459908183,0,18,Salaried,Branch,Married,F,0,15K-25K
30988.34063808808,71,43,Retired,Branch,Single,F,1,25K-40K
10460.34052344682,28,24,Salaried,Branch,Single,M,0,8K-15K
44872.04859626271,171,39,Salaried,Referral,Divorced,M,1,40K+
24501.14801319737,102,31,Salaried,Digital,Married,M,1,15K-25K
33468.11091176178,53,25,Self-employed,Digital,Widowed,F,1,25K-40K
12152.610330242416,17,28,Self-employed,Digital,Single,F,1,8K-15K
30113.086877772326,13,40,Self-employed,Branch,Single,F,1,25K-40K
9365.983797015018,24,22,Salaried,Digital,Married,M,0,8K-15K
30765.47813265024,38,29,Self-employed,Referral,Single,M,1,25K-40K
19992.322500776896,21,45,Self-employed,Digital,Single,M,0,15K-25K
25133.34506213113,43,69,Salaried,Phone,Married,F,0,25K-40K
8907.449576077679,10,43,Retired,Branch,Married,M,1,8K-15K
10540.266375923728,228,26,Salaried,Branch,Single,F,0,8K-15K
25805.345282737326,6,33,Self-employed,Referral,Single,M,1,25K-40K
10208.655291752297,161,38,Salaried,Referral,Married,F,1,8K-15K
23811.496166893572,146,33,Self-employed,Branch,Married,M,0,15K-25K
7940.387178788121,44,48,Other,Phone,Married,F,1,0-8K
29998.55604342255,77,40,Other,Branch,Married,M,1,25K-40K
8608.33338342665,34,48,Salaried,Referral,Divorced,F,0,8K-15K
25119.003811436116,59,34,Salaried,Digital,Married,M,1,25K-40K
26248.878943344702,24,53,Salaried,Referral,Divorced,M,1,25K-40K
11871.987457655267,21,36,Retired,Digital,Married,M,0,8K-15K
25571.045117518373,51,26,Self-employed,Digital,Single,F,1,25K-40K
21083.90765281012,41,64,Salaried,Branch,Married,M,0,15K-25K
13051.976879331087,51,18,Salaried,Digital,Married,M,0,8K-15K
9846.459122163118,20,29,Other,Digital,Married,M,1,8K-15K
5554.838256990481,27,30,Self-employed,Digital,Married,M,0,0-8K
22243.16453265976,5,68,Salaried,Branch,Single,F,1,15K-25K
7052.365258384585,3,59,Salaried,Referral,Married,M,1,0-8K
19095.472034333023,17,55,Salaried,Branch,Married,F,1,15K-25K
15397.04782501519,4,34,Self-employed,Referral,Married,F,0,15K-25K
27105.329966582085,6,67,Other,Branch,Married,F,0,25K-40K
15044.574401654778,100,42,Retired,Digital,Widowed,M,0,15K-25K
14799.243272251675,2,49,Salaried,Digital,Married,M,0,8K-15K
27976.56354945753,64,40,Retired,Branch,Single,F,1,25K-40K
22049.27096354159,19,37,Salaried,Digital,Divorced,F,1,15K-25K
21800.61750535376,123,34,Salaried,Digital,Single,M,0,15K-25K
23898.250965577285,39,35,Other,Branch,Married,M,0,15K-25K
7177.143388172289,21,45,Salaried,Branch,Single,F,1,0-8K
28397.97753315518,43,42,Salaried,Digital,Single,M,1,25K-40K
26042.400480067037,28,37,Other,Referral,Single,F,1,25K-40K
9798.554196976114,49,56,Salaried,Referral,Married,M,1,8K-15K
15577.015101423973,7,18,Self-employed,Referral,Single,M,0,15K-25K
17613.406560131036,348,44,Other,Phone,Single,M,0,15K-25K
16635.627831825095,33,46,Self-employed,Digital,Married,M,1,15K-25K
22033.426815885257,25,51,Salaried,Branch,Married,M,1,15K-25K
42566.38214121375,74,37,Salaried,Referral,Divorced,F,1,40K+
34511.91951723875,27,40,Salaried,Branch,Divorced,F,1,25K-40K
8206.390704666479,107,49,Salaried,Referral,Married,F,1,8K-15K
26192.85635024746,36,55,Self-employed,Branch,Divorced,F,0,25K-40K
40029.02086755209,76,34,Salaried,Branch,Married,M,0,40K+
22744.647282587117,6,41,Salaried,Digital,Married,M,1,15K-25K
34703.23728542857,112,58,Self-employed,Phone,Married,F,0,25K-40K
50000.0,79,18,Self-employed,Referral,Single,M,1,40K+
33330.41850618641,14,29,Retired,Referral,Married,M,1,25K-40K
20943.53230968726,9,55,Salaried,Branch,Married,F,1,15K-25K
33760.71355015546,22,51,Retired,Digital,Single,M,0,25K-40K
19671.628516714136,223,44,Self-employed,Digital,Single,F,1,15K-25K
18294.245319696664,17,32,Salaried,Referral,Single,F,0,15K-25K
14605.470927559774,36,27,Salaried,Digital,Divorced,M,0,8K-15K
46076.0243858616,1,30,Salaried,Digital,Widowed,M,1,40K+
11036.274414629022,30,56,Self-employed,Branch,Married,F,0,8K-15K
45225.69305778446,50,30,Salaried,Branch,Single,M,0,40K+
24341.024923062265,183,39,Other,Branch,Single,M,1,15K-25K
7788.599143190435,43,28,Self-employed,Branch,Divorced,M,1,0-8K
22484.6824373697,102,48,Other,Branch,Single,F,1,15K-25K
5115.263004835585,47,31,Salaried,Referral,Divorced,F,1,0-8K
26246.943157570073,2,36,Salaried,Digital,Married,F,0,25K-40K
30673.025213641988,22,18,Salaried,Digital,Divorced,F,1,25K-40K
12639.554560445049,51,18,Salaried,Branch,Married,F,0,8K-15K
19421.35703404973,180,38,Retired,Phone,Married,M,1,15K-25K
50000.0,117,22,Salaried,Digital,Married,F,1,40K+
13313.74151495628,15,63,Salaried,Digital,Divorced,M,1,8K-15K
9553.429202011013,14,18,Salaried,Branch,Divorced,M,1,8K-15K
43870.52851899361,13,28,Salaried,Branch,Married,F,1,40K+
50000.0,153,38,Retired,Phone,Married,M,1,40K+
18073.77737752948,114,33,Self-employed,Referral,Divorced,F,1,15K-25K
33086.407293749384,89,24,Self-employed,Branch,Divorced,M,0,25K-40K
40331.39792055034,29,26,Salaried,Branch,Married,F,1,40K+
11550.794026579386,42,26,Other,Digital,Single,M,1,8K-15K
13478.033604376978,37,34,Self-employed,Branch,Single,M,0,8K-15K
37741.845114841664,17,61,Salaried,Referral,Divorced,M,1,25K-40K
49563.43123102256,42,38,Salaried,Digital,Single,M,1,40K+
25278.980423652778,1,52,Other,Digital,Single,M,0,25K-40K
10637.187421837385,8,44,Self-employed,Phone,Single,F,1,8K-15K
50000.0,130,51,Self-employed,Branch,Married,F,1,40K+
13113.76159606315,83,18,Salaried,Branch,Married,M,1,8K-15K
14748.804848977654,32,34,Salaried,Digital,Single,M,1,8K-15K
22145.79024373081,43,53,Self-employed,Branch,Single,M,0,15K-25K
45820.929991465266,27,31,Self-employed,Referral,Married,M,1,40K+
30103.164735710096,81,59,Self-employed,Digital,Divorced,F,1,25K-40K
23130.775908670996,92,55,Self-employed,Branch,Single,M,0,15K-25K
23812.67112204542,86,32,Salaried,Digital,Single,F,1,15K-25K
18510.784759534195,76,31,Self-employed,Branch,Married,M,1,15K-25K
25207.168786811424,13,25,Other,Phone,Divorced,F,0,25K-40K
3953.1339697829676,24,30,Retired,Branch,Married,F,1,0-8K
15093.7423734793,38,23,Salaried,Phone,Married,M,0,15K-25K
20843.41105945291,24,43,Salaried,Phone,Divorced,F,1,15K-25K
9039.792954207409,84,20,Retired,Phone,Single,F,0,8K-15K
22738.026785331695,23,45,Self-employed,Referral,Single,F,0,15K-25K
15951.645474037045,8,45,Self-employed,Digital,Married,M,0,15K-25K
50000.0,30,18,Other,Phone,Divorced,F,1,40K+
46342.36512153965,234,56,Self-employed,Digital,Married,F,1,40K+
13636.654888325054,15,44,Self-employed,Digital,Widowed,M,1,8K-15K
16473.319861207852,56,46,Salaried,Digital,Married,M,1,15K-25K
17251.1046938976,34,28,Salaried,Digital,Married,M,0,15K-25K
13752.890707949728,4,45,Salaried,Branch,Single,M,1,8K-15K
20272.386952709,40,51,Other,Branch,Single,F,1,15K-25K
11441.824753827575,72,36,Salaried,Digital,Married,M,1,8K-15K
9151.113080723071,43,62,Salaried,Branch,Single,F,1,8K-15K
26202.935732746944,123,38,Retired,Branch,Single,M,1,25K-40K
26310.351938035936,20,51,Self-employed,Referral,Divorced,M,1,25K-40K
11130.123542955693,5,41,Self-employed,Digital,Divorced,F,0,8K-15K
30859.91151032391,165,45,Salaried,Digital,Single,M,1,25K-40K
12345.579743719669,28,18,Retired,Digital,Married,F,1,8K-15K
20992.051453112872,51,42,Salaried,Digital,Single,F,0,15K-25K
29501.79557921076,94,29,Salaried,Branch,Single,F,1,25K-40K
17673.691575481414,23,27,Salaried,Branch,Married,F,1,15K-25K
23690.858781188905,75,58,Salaried,Digital,Married,F,0,15K-25K
13228.676491473654,8,35,Salaried,Digital,Single,F,0,8K-15K
16028.442029278109,20,25,Self-employed,Digital,Single,M,1,15K-25K
15938.364466606989,9,33,Salaried,Phone,Single,F,0,15K-25K
11522.454687641146,100,22,Self-employed,Digital,Widowed,F,0,8K-15K
16218.948563839802,15,55,Salaried,Referral,Married,F,1,15K-25K
7121.182134007228,75,29,Salaried,Referral,Married,M,1,0-8K
13430.82546267894,172,44,Self-employed,Digital,Single,F,1,8K-15K
15200.364760962808,45,54,Other,Phone,Married,F,0,15K-25K
15464.342185218107,46,31,Retired,Referral,Married,M,0,15K-25K
15601.175336416423,37,44,Other,Branch,Divorced,F,1,15K-25K
17377.672648219177,23,25,Self-employed,Branch,Single,F,0,15K-25K
24044.5805900862,38,67,Self-employed,Branch,Widowed,F,0,15K-25K
30476.471677246467,55,49,Self-employed,Digital,Married,M,0,25K-40K
12211.591027411232,256,35,Self-employed,Digital,Single,M,1,8K-15K
8761.124004949002,166,28,Salaried,Referral,Single,F,0,8K-15K
9650.580545260824,118,36,Self-employed,Referral,Married,F,1,8K-15K
13462.700940329807,131,33,Salaried,Digital,Divorced,M,1,8K-15K
14601.027899742028,37,61,Salaried,Referral,Married,M,1,8K-15K
11361.68899409911,64,23,Self-employed,Referral,Married,M,0,8K-15K
8286.061141067741,135,39,Salaried,Digital,Single,M,1,8K-15K
13716.126049695782,29,37,Salaried,Branch,Single,F,0,8K-15K
20107.65710634565,195,36,Salaried,Branch,Married,F,0,15K-25K
25771.323989791796,32,36,Other,Referral,Married,F,0,25K-40K
12907.27220246305,55,36,Salaried,Referral,Married,M,1,8K-15K
14075.645405709643,74,48,Salaried,Digital,Single,F,1,8K-15K
10342.128880071037,180,45,Retired,Branch,Single,M,1,8K-15K
17696.75374979788,16,43,Salaried,Referral,Married,F,1,15K-25K
10839.39887895981,82,18,Salaried,Referral,Divorced,M,1,8K-15K
25434.878692834867,44,41,Salaried,Digital,Married,F,1,25K-40K
6176.333594130428,18,18,Salaried,Branch,Single,M,0,0-8K
14533.653882026487,89,45,Salaried,Referral,Single,M,1,8K-15K
21604.661995638442,48,55,Salaried,Digital,Single,M,0,15K-25K
20136.728392266068,64,26,Salaried,Branch,Married,F,1,15K-25K
50000.0,23,34,Retired,Referral,Married,M,1,40K+
22245.166204151796,39,30,Self-employed,Digital,Widowed,M,1,15K-25K
9873.081001221748,57,52,Self-employed,Referral,Married,F,0,8K-15K
17029.824218776874,31,39,Salaried,Digital,Single,F,1,15K-25K
6212.087065837583,13,58,Salaried,Digital,Married,M,1,0-8K
17182.387410769268,195,42,Retired,Digital,Married,M,1,15K-25K
10939.839071853543,42,40,Salaried,Digital,Single,M,1,8K-15K
31233.1142565583,79,38,Retired,Digital,Divorced,F,1,25K-40K
12968.463897351885,31,47,Salaried,Branch,Divorced,F,0,8K-15K
16813.55105248117,26,18,Retired,Digital,Married,M,1,15K-25K
12316.132842483737,31,39,Salaried,Phone,Married,F,0,8K-15K
50000.0,31,37,Salaried,Branch,Married,M,1,40K+
14872.27975875208,47,46,Self-employed,Branch,Married,M,0,8K-15K
50000.0,47,35,Self-employed,Branch,Single,F,1,40K+
29392.38944117344,41,25,Salaried,Branch,Single,M,1,25K-40K
24082.48366651841,8,38,Other,Branch,Single,F,1,15K-25K
22499.309265057796,41,25,Salaried,Digital,Married,F,1,15K-25K
